param1,param2,num,Description,obs_type,value,Id,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399950,A1CHOKV10NEI8X,"E. M. Van Court ""Van""",0,0,4,1334880000,Very good for a canned coffee product,Illy issimo Cappuccino was very good for a canned coffee product.  It tasted like a cold cappuccino.  What is did not taste like (which many canned coffees do) is tin or a metallic flavor.  It had the slightly caramelized flavor that I notice under a really good cappuccino.<br /><br />I would select this canned cappuccino over others.<br /><br />E.M. Van Court
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400268,A1DH3QDZX8Z7GO,Charlemange,0,0,5,1339459200,I enjoyed it!,Mk illy issimo cappuccino was a delightful drink! It was cool and refreshing on the drive to work. I enjoyed the coffee flavor it wasn't too bitter and it had a nice creaminess that didn't make it sugary sweet. Overall I will be recommending this to my friends and looking for this in my grocery store or mini-mart when I want a great tasting Cappuccino!
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400029,ACH3XM6K1M4AK,L. Jonsson,0,0,4,1332720000,"Canned coffee, just like in a cafe","This canned version of a cappuccino is incredible.  It is packaged in a small can, that can be easily placed in a handbag or a car coaster.  It can be enjoyed cold in a frosty glass or straight out of the can (as I had mine).<br /><br />It does taste just like real cappuccino.  The can clearly states to not shake the ingredients-I accidentally did this anyway, and it did not seem to affect the cappuccino flavors at all.  This drink would be perfect for someone who does not want to stop at a coffee store to buy a regular cappuccino. The only drawback to this item is the price for a 12 pack."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400036,A30J70Y1ORW6TA,dephal,0,0,3,1332547200,Good but not great,"This drink is tasty. Not too sweet. But it doesn't have as strong a coffee flavor as I would like, and there are definite chocolate notes that may or not be a plus, depending on your preferences. I do like it better than some of the high fat, sugary Starbucks options, and I think it's a good choice if you want a quick jolt and don't have access to real coffee."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399798,A33Y8C4818EJL0,"Live, Laugh, Love...",0,0,5,1339027200,Tasty Iced Coffee on the go!,"I have always loved coffee hot or cold.  Depending on my mood or the season, I enjoy trying new creations.  This little can packed a powerful flavor that I really enjoyed.  This is mildly sweet with a creamy flavor, with a refreshing cold boost of energy on a warm day in June!  This I will be ordering more of and hope to find at the local convenience store."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400125,A235UFZGCFN3J5,Eva,1,2,3,1332547200,Just okay....,"I do love regular Illy coffees and their espresso, but this canned Cappuccino drink is a little blah. It doesn't have a very strong coffee flavor and its a little too sweet for my taste. Although its a refreshing alternative to hot coffee in warm weather, I doubt I'd buy this brand again."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400227,A2PSC7LUNIDEAH,Dmitry Kristal,0,0,5,1341964800,A good little pick-me-up,"As someone who enjoys iced coffee, I really like illy issimo Coffee Drink.  It contains coffee, milk and sugar, which is just what I want in my iced coffee.  I didn't taste any bitterness whatsoever.  The only problem is that a tiny 8.45 ounce bottle is usually not enough, which means you'll be tempted to try two if not more and that can add on a few more calories than expected."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400023,A3W4D8XOGLWUN5,"Michael Kerner ""Michael Kerner""",0,0,3,1332806400,Drinking,"When it has came down to us coffee drinkers, we often try to find the best tasting cup to start off the morning, and even the best iced coffee drinks all the way around. For Illy, they have made good coffee drinks, but this one I was honestly skeptical of trying. Their Illy Issimo Cappuccino coffee drink isn't bad, but honestly not as thick or driven as other iced coffee drinks I have had in other places, like Starbucks and Dunkin' Donuts. While it isn't bad, there really is much that makes it try and stand out from all the rest. Illy has had some good coffee drinks, but more should honestly have been done for their canned, ready to drink cappuccino.<br /><br />Price: C<br /><br />Taste: C+<br /><br />Overall: C 1/2+"
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400165,A3LGT6UZL99IW1,"Richard C. Drew ""Anaal Nathra/Uthe vas Bethod...",0,1,5,1339113600,Tastes just like my favorite Starbuck's Bottled Frappuccino,"I really like the Starbucks drink, but hate carrying a glass bottle in my pack. These are a handy alternative. They taste almost identical to the coffee flavored Frappuccino drink, but in a handy can.  Definitely like this. The combination of taste and portability are a big plus. It can't be resealed (unlike the Starbucks glass bottle), but I finish them off pretty quick anyway."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400252,A3D9NUCR4RXDPY,Kathleen San Martino,0,0,3,1339804800,Tastes like coffee; not Cappuccino but tastes smooth,"What is surprising to me about this drink is that it says ""Do Not Shake"" on the can. The color is dark brown.  It taste like a good cup of coffee, smooth and not bitter or acidic. However,  to me it is not creamy like Cappuccino.  I would have rated this 4 stars for the taste but because I do not consider this a Cappuccino I lowered this to three stars.  Each 8.45 ounce serving is 100 calories with 15 calories from fat.  The first four ingredients are coffee, low fat milk, sugar, and cocoa powder.<br /><br />Now my boyfriend really liked this drink (he shared it with me) and said it tasted very creamy to him.  He likes caffeine so at 81 mg it's about half the mg in a cup of drip coffee (115 - 175 mg).  He felt this tastes better than Starbucks drinks.  However, at the current price of about $1.80 per can he thought it was too expensive and would rate this 4 stars only because of the price.  If the price were $1.25 per can,  he would buy this and have rated it 5 stars."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400077,A2H2I5FY1PUHP1,Boilermate,0,0,4,1332288000,Great Tasting Coffee Drink,"illy is renowned for their coffee, and this version did nothing to tarnish that image. It has a well balanced taste, and I could clearly taste the coffee and chocolate. The coffee flavor is good, smooth without any bitterness. The sweetness level was just right. The only objection I have is there wasn't enough of it. If there was a larger size can I would go for it."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399979,A1B3GNO9C8YX0N,"Gene Pope ""gene""",0,0,2,1334188800,Ok but not great,"A slightly bitter, metallic after taste.A long way from a properly prepared cappuccino in a good coffee shop.  Convenient but I won't by this particular blend again."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399786,AHUT55E980RDR,Neal C. Reynolds,0,0,4,1339372800,A tasty treat on a hot Summer day,"I've tried both this and the same company's Caffe drink...I preferred this which is less bitter and is smoother.  It did taste good on a warm Indiana day, but I doubt that I'll be a regular consumer, preferring freshy brewed coffee.  It's sure worth a try though."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400096,A37D2TGTIXRV2N,"plyopowerd ""Arrow Dynamic Mom""",1,2,3,1339200000,Not as good as the caffe flavor,"I already tried the <a href=""http://www.amazon.com/gp/product/B002IEZJMA"">illy issimo Coffee Drink, Caff&egrave;, 6.8-Ounce Cans (Pack of 12)</a>and liked it, but I don't like this flavor as much. It tastes like chocolate milk with only a faint coffee flavor, and it has a cardboardy aftertaste. I drank it straight from the can, chilled, as most people probably would after buying it from a convenience store or from a vending machine. I'm going to stick with the other flavor, but maybe someone who prefers a milder, more cocoa/milk than coffee flavor might prefer this."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400001,A26TYDQ2BFD4EG,J. GARRATT,0,0,4,1333756800,"Hey, this is a nice little drink","100 calories in a 8.45 ounce can<br />60 milligrams of sodium<br />5 milligrams of cholesterol<br />19 grams total of carbohydrates<br />18 grams of sugars<br />4 grams of protein<br /><br />Coffee is the first ingredient, followed by skim milk, followed by SUGAR! More dubious ingredients are potassium bicarbonate, cellulose gel, potassium citrate, cellulose gum and carrageenan, which I guess is a seaweed extract. Go figure.<br /><br />But if you like those little bottled frappuccinos they stock in the counter coolers at Starbucks, you'll like this. It has a easy, sweet taste and, speaking for myself, provides just enough caffeine jolt for the day. As of this typing, this little can is the only caffeine I've had all day and I feel like I'm set. Recommended."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399937,A1FPQ54AIB26L0,Mike Wallace,0,0,5,1335916800,Yummy with a kick,"A chilled can of illy isimo in the morning can give you a delicious little wake up kick. I had the cappuccino flavor which is espresso with a little milk and cocoa. After reading the ingredients on the can, I was expecting more of a chocolate flavor similar to a mocha, but a cappuccino has more of a coffee flavor with just a hint of chocolate.<br /><br />After the first couple of sips it tasted even more delicious. In fact, I probably could of drank a couple more, but then I would be extremely wired and probably regretting the decision. With one can you get a delicious caffeine wake-up that is only 100 calories. The taste may make you want more, but the caffeine in one can should be enough to get most people awake and starting the day, without any negative effects."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400266,AK9FTWLCW09RR,Techie Evan,0,0,4,1339459200,Tasted just right when drank chilled,"The single 8.45 ounce can of illy issimo Coffee Drink (Cappuccino) that I got had a good (not great) tasting coffee flavor that is not too sweet, and also not bitter.  I like to drink my canned coffee chilled and this one tasted just right when drank chilled."
